order,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
320,8.58E-58,-0.945043334,0.017,0.368,1.20E-53,Act. CD8+,Mafb
321,9.76E-58,-0.676057997,0.056,0.413,1.37E-53,Act. CD8+,Oasl2
322,1.00E-57,-0.651655999,0.056,0.41,1.40E-53,Act. CD8+,Scimp
323,2.11E-57,0.252774994,1,0.998,2.95E-53,Act. CD8+,Rpl38
324,3.39E-57,0.308299058,0.434,0.163,4.75E-53,Act. CD8+,Crbn
325,3.65E-57,-0.744441434,0.345,0.699,5.11E-53,Act. CD8+,Klf2
326,4.22E-57,0.423419321,0.884,0.634,5.90E-53,Act. CD8+,Aes
327,7.36E-57,-0.986349156,0.162,0.506,1.03E-52,Act. CD8+,Cdkn1a
328,7.77E-57,0.275816553,0.318,0.098,1.09E-52,Act. CD8+,Adam19
329,8.47E-57,0.326764429,0.453,0.178,1.18E-52,Act. CD8+,Mmd
330,8.81E-57,-0.640942488,0.761,0.823,1.23E-52,Act. CD8+,Capza2
331,1.17E-56,0.357969181,0.437,0.168,1.64E-52,Act. CD8+,Chchd10
332,1.43E-56,0.365782521,1,0.982,2.00E-52,Act. CD8+,Gapdh
333,1.66E-56,0.252288837,0.998,0.99,2.32E-52,Act. CD8+,Btf3
334,1.79E-56,0.257352629,0.505,0.191,2.50E-52,Act. CD8+,Hsd11b1
335,1.93E-56,-0.635470096,0.289,0.594,2.71E-52,Act. CD8+,Lamp2
336,3.74E-56,-0.592848744,0.054,0.404,5.23E-52,Act. CD8+,Csf2rb
337,1.12E-55,0.504762762,0.803,0.578,1.57E-51,Act. CD8+,Gng2
338,1.21E-55,-0.481265189,0.983,0.977,1.69E-51,Act. CD8+,Cyba
339,2.10E-55,0.294387004,0.996,0.997,2.94E-51,Act. CD8+,Rpl28
340,2.68E-55,0.412492057,0.724,0.429,3.75E-51,Act. CD8+,Fundc2
341,2.73E-55,0.356161935,0.996,0.96,3.81E-51,Act. CD8+,Arhgdib
342,2.06E-54,0.393067342,0.94,0.784,2.89E-50,Act. CD8+,Vasp
343,2.07E-54,-0.592769269,0.229,0.538,2.89E-50,Act. CD8+,Asah1
344,2.35E-54,0.479171675,0.909,0.648,3.29E-50,Act. CD8+,Id2
345,6.59E-54,-0.589770598,0.701,0.772,9.21E-50,Act. CD8+,Erp29
346,8.20E-54,0.294334237,0.495,0.21,1.15E-49,Act. CD8+,Hscb
347,9.53E-54,0.399676794,0.854,0.6,1.33E-49,Act. CD8+,Leprotl1
348,1.14E-53,-0.746619401,0.102,0.434,1.60E-49,Act. CD8+,Blvrb
349,1.29E-53,0.371554636,0.963,0.874,1.80E-49,Act. CD8+,Abracl
350,1.30E-53,-1.006525943,0.04,0.376,1.82E-49,Act. CD8+,Fcgr4
351,1.46E-53,-0.478631119,0.04,0.375,2.05E-49,Act. CD8+,Lmo2
352,1.49E-53,-1.075872139,0.734,0.794,2.09E-49,Act. CD8+,Cstb
353,2.07E-53,-0.668407634,0.403,0.645,2.90E-49,Act. CD8+,Evi2a
354,2.90E-53,0.341244332,0.536,0.248,4.05E-49,Act. CD8+,Ciapin1
355,6.89E-53,0.278540039,0.998,0.995,9.64E-49,Act. CD8+,Rpl35
356,7.48E-53,-0.498046496,0.023,0.352,1.05E-48,Act. CD8+,P2ry6
357,8.13E-53,-0.636574633,0.189,0.501,1.14E-48,Act. CD8+,Gsn
358,8.41E-53,0.425732155,0.861,0.635,1.18E-48,Act. CD8+,Mrps16
359,1.57E-52,0.372141327,0.896,0.654,2.19E-48,Act. CD8+,Hmgb2
360,1.71E-52,-0.529444831,0.075,0.403,2.39E-48,Act. CD8+,Fgr
361,2.17E-52,0.259407962,1,0.99,3.04E-48,Act. CD8+,Rpl5
362,2.37E-52,0.395634572,0.927,0.793,3.32E-48,Act. CD8+,S100a13
363,2.51E-52,0.268904123,1,0.994,3.52E-48,Act. CD8+,Rpl22
364,2.59E-52,-0.544526389,0.965,0.959,3.62E-48,Act. CD8+,Tspo
365,6.74E-52,-0.608903872,0.031,0.36,9.42E-48,Act. CD8+,Nupr1
366,8.04E-52,0.398402241,0.94,0.748,1.12E-47,Act. CD8+,Ctsd
367,8.64E-52,-0.647305581,0.688,0.821,1.21E-47,Act. CD8+,Tuba1b
368,9.86E-52,0.303318414,0.732,0.365,1.38E-47,Act. CD8+,6-Sep
369,1.77E-51,-0.783700501,0.16,0.473,2.48E-47,Act. CD8+,Mnda
370,1.97E-51,-0.553079352,0.57,0.737,2.75E-47,Act. CD8+,Laptm4a
371,4.52E-51,0.391543468,0.992,0.969,6.32E-47,Act. CD8+,Sub1
372,1.43E-50,-0.489708494,0.025,0.346,2.00E-46,Act. CD8+,Eps8
373,1.45E-50,0.401053651,0.672,0.391,2.02E-46,Act. CD8+,Ndfip1
374,2.48E-50,-0.526122263,0.649,0.757,3.47E-46,Act. CD8+,Atp6v0b
375,2.54E-50,-0.500102287,0.16,0.476,3.55E-46,Act. CD8+,Prcp
376,3.44E-50,0.3106137,0.987,0.977,4.82E-46,Act. CD8+,Rpl15
377,6.56E-50,-0.712802825,0.058,0.382,9.17E-46,Act. CD8+,Atf3
378,7.71E-50,0.30176854,0.335,0.118,1.08E-45,Act. CD8+,Armc7
379,1.14E-49,-0.542926473,0.183,0.497,1.60E-45,Act. CD8+,Creg1
380,2.04E-49,-0.81415907,0.503,0.673,2.85E-45,Act. CD8+,Gm2a
381,2.06E-49,-0.920991962,0.164,0.482,2.87E-45,Act. CD8+,Sepp1
382,3.28E-49,0.412125636,0.674,0.389,4.59E-45,Act. CD8+,Acot7
383,3.32E-49,0.2721744,0.416,0.164,4.65E-45,Act. CD8+,Nfatc1
384,4.98E-49,-0.933422955,0.355,0.607,6.97E-45,Act. CD8+,Napsa
385,6.59E-49,-0.688126737,0.031,0.345,9.21E-45,Act. CD8+,Msr1
386,7.57E-49,0.290701086,0.992,0.964,1.06E-44,Act. CD8+,Eef1b2
387,9.58E-49,-0.549281097,0.046,0.363,1.34E-44,Act. CD8+,Batf3
388,1.19E-48,-0.873005634,0.064,0.377,1.67E-44,Act. CD8+,Ccr1
389,1.74E-48,-0.846143576,0.281,0.571,2.43E-44,Act. CD8+,Dusp1
390,1.91E-48,-0.468367524,0.066,0.389,2.67E-44,Act. CD8+,P2rx4
391,2.04E-48,-1.20782017,0.297,0.538,2.86E-44,Act. CD8+,Ms4a6d
392,2.25E-48,-0.976359928,0.04,0.352,3.15E-44,Act. CD8+,Ifitm6
393,2.56E-48,-0.581745568,0.676,0.774,3.58E-44,Act. CD8+,Rnh1
394,3.73E-48,-0.751822786,0.669,0.788,5.22E-44,Act. CD8+,Sat1
395,3.74E-48,-0.600001528,0.212,0.503,5.23E-44,Act. CD8+,Tnfrsf1a
396,4.70E-48,-0.588546081,0.029,0.337,6.57E-44,Act. CD8+,Slc11a1
397,5.10E-48,0.251621075,0.455,0.191,7.13E-44,Act. CD8+,Ebpl
398,6.96E-48,-0.519108814,0.977,0.955,9.73E-44,Act. CD8+,Ly6e
399,1.13E-47,0.279854042,0.393,0.154,1.58E-43,Act. CD8+,Ttc39b
400,1.29E-47,-0.957947017,0.468,0.657,1.80E-43,Act. CD8+,Msrb1
401,1.35E-47,0.443914711,0.855,0.711,1.89E-43,Act. CD8+,Cox17
402,1.62E-47,-0.590137716,0.044,0.353,2.26E-43,Act. CD8+,Emilin2
403,1.78E-47,0.339226671,0.815,0.498,2.49E-43,Act. CD8+,Cd37
404,2.14E-47,-0.527852269,0.644,0.755,2.99E-43,Act. CD8+,Pitpna
405,4.22E-47,-0.454228502,0.091,0.403,5.91E-43,Act. CD8+,Ralb
406,5.86E-47,0.345139853,0.476,0.214,8.20E-43,Act. CD8+,Mxd4
407,8.84E-47,0.527255938,0.933,0.747,1.24E-42,Act. CD8+,S100a4
408,1.03E-46,0.326961382,0.773,0.465,1.44E-42,Act. CD8+,Arhgef1
409,1.12E-46,-0.620674277,0.031,0.334,1.57E-42,Act. CD8+,Klra2
410,1.29E-46,-0.733744759,0.47,0.643,1.80E-42,Act. CD8+,Pnp
411,2.52E-46,0.362251531,0.794,0.539,3.53E-42,Act. CD8+,Mettl23
412,4.92E-46,0.339419778,0.588,0.296,6.88E-42,Act. CD8+,Bhlhe40
413,1.30E-45,0.362046217,0.906,0.673,1.82E-41,Act. CD8+,Apobec3
414,1.50E-45,-0.502451322,0.021,0.316,2.09E-41,Act. CD8+,Igsf6
415,1.57E-45,0.290108861,0.522,0.243,2.20E-41,Act. CD8+,Il21r
416,1.66E-45,-0.46094592,0.015,0.309,2.32E-41,Act. CD8+,Cd302
417,2.44E-45,-0.548962634,0.075,0.375,3.41E-41,Act. CD8+,Tubb2a
418,4.23E-45,-0.846570192,0.089,0.399,5.92E-41,Act. CD8+,Tmem176b
419,5.79E-45,-0.457873745,0.025,0.317,8.10E-41,Act. CD8+,Tbxas1
420,6.09E-45,-0.791787602,0.042,0.334,8.51E-41,Act. CD8+,Ifi205
421,6.94E-45,0.291771155,0.534,0.248,9.70E-41,Act. CD8+,Ngfrap1
422,1.00E-44,-0.54554419,0.025,0.317,1.40E-40,Act. CD8+,Bst1
423,1.02E-44,0.307101048,0.95,0.867,1.43E-40,Act. CD8+,Eif3e
424,1.65E-44,-0.822499677,0.027,0.317,2.30E-40,Act. CD8+,C3ar1
425,1.93E-44,-0.977870802,0.062,0.354,2.69E-40,Act. CD8+,Hmox1
426,2.11E-44,0.354638793,0.769,0.499,2.95E-40,Act. CD8+,Fkbp3
427,2.49E-44,-0.465620473,0.624,0.753,3.49E-40,Act. CD8+,Tmed10
428,4.43E-44,0.261945974,0.987,0.972,6.20E-40,Act. CD8+,Uqcrh
429,5.63E-44,-1.063909494,0.798,0.798,7.87E-40,Act. CD8+,Lgals3
430,8.74E-44,0.32196524,0.407,0.171,1.22E-39,Act. CD8+,Gtf2i
431,9.37E-44,0.395124385,0.572,0.298,1.31E-39,Act. CD8+,Pkp3
432,1.18E-43,0.345654238,0.617,0.348,1.65E-39,Act. CD8+,Sh3kbp1
433,1.49E-43,-0.466762551,0.031,0.319,2.09E-39,Act. CD8+,Lrp1
434,1.90E-43,-0.854187363,0.154,0.434,2.65E-39,Act. CD8+,Ninj1
435,2.37E-43,0.403835871,0.99,0.944,3.31E-39,Act. CD8+,S100a10
436,6.74E-43,-0.694848129,0.027,0.311,9.43E-39,Act. CD8+,Plaur
437,7.19E-43,-0.394790569,0.023,0.305,1.00E-38,Act. CD8+,Aldh3b1
438,1.04E-42,0.262778351,0.48,0.207,1.45E-38,Act. CD8+,Fam189b
439,1.28E-42,-0.362904184,0.031,0.312,1.78E-38,Act. CD8+,5031439G07Rik
440,1.39E-42,0.363790378,0.892,0.733,1.94E-38,Act. CD8+,Dnajc15
441,1.43E-42,0.266757585,0.362,0.144,1.99E-38,Act. CD8+,Chsy1
442,1.49E-42,-0.698997009,0.087,0.377,2.09E-38,Act. CD8+,Ltb4r1
443,1.73E-42,0.375332279,0.973,0.913,2.42E-38,Act. CD8+,Aldoa
444,1.80E-42,0.287454734,0.994,0.973,2.51E-38,Act. CD8+,Rbm3
445,2.01E-42,-0.410901638,0.033,0.316,2.81E-38,Act. CD8+,Tifa
446,2.40E-42,-0.530556634,0.042,0.326,3.36E-38,Act. CD8+,Cbfa2t3
447,3.35E-42,0.273675467,0.996,0.99,4.68E-38,Act. CD8+,Pfn1
448,4.27E-42,-0.324409754,0.994,0.988,5.97E-38,Act. CD8+,Arpc1b
449,4.59E-42,-0.434051153,0.116,0.41,6.42E-38,Act. CD8+,Ncf1
450,5.55E-42,-0.438640185,0.108,0.402,7.76E-38,Act. CD8+,Gng12
451,6.73E-42,-0.711306642,0.127,0.422,9.41E-38,Act. CD8+,Sell
452,7.35E-42,0.333688257,0.705,0.425,1.03E-37,Act. CD8+,Tbrg1
453,7.66E-42,0.303698839,0.936,0.865,1.07E-37,Act. CD8+,Polr1d
454,1.39E-41,-0.577953114,0.568,0.752,1.95E-37,Act. CD8+,Pim1
455,1.71E-41,-1.21491659,0.031,0.309,2.39E-37,Act. CD8+,Lpl
456,1.75E-41,-0.463419426,0.052,0.332,2.44E-37,Act. CD8+,Apobec1
457,3.11E-41,-0.384692304,0.998,0.998,4.34E-37,Act. CD8+,H3f3b
458,3.85E-41,0.269254102,0.459,0.207,5.38E-37,Act. CD8+,Gna15
459,4.21E-41,-0.578444058,0.044,0.323,5.88E-37,Act. CD8+,Pkib
460,5.21E-41,0.317422845,0.757,0.458,7.28E-37,Act. CD8+,H2afv
461,5.55E-41,0.297164727,0.988,0.953,7.76E-37,Act. CD8+,Npm1
462,6.24E-41,-0.680095832,0.197,0.463,8.73E-37,Act. CD8+,Lilr4b
463,7.94E-41,0.276566458,0.563,0.285,1.11E-36,Act. CD8+,Dnajc1
464,1.26E-40,-0.529423173,0.031,0.303,1.76E-36,Act. CD8+,Anxa3
465,1.41E-40,-0.510611494,0.593,0.737,1.97E-36,Act. CD8+,Mcl1
466,2.36E-40,0.256614738,0.994,0.994,3.30E-36,Act. CD8+,Rps26
467,5.34E-40,-0.46824996,0.023,0.294,7.47E-36,Act. CD8+,Rab7b
468,6.43E-40,-0.470288586,0.017,0.282,9.00E-36,Act. CD8+,Adgre1
469,9.01E-40,-0.405664302,0.077,0.352,1.26E-35,Act. CD8+,Tep1
470,1.77E-39,-0.463576523,1,0.999,2.48E-35,Act. CD8+,Malat1
471,1.83E-39,0.280412814,1,0.995,2.57E-35,Act. CD8+,H2-K1
472,1.85E-39,-0.387890876,0.025,0.292,2.59E-35,Act. CD8+,Cd180
473,2.01E-39,-0.666502974,0.721,0.809,2.82E-35,Act. CD8+,Samhd1
474,3.17E-39,-0.344933753,0.017,0.279,4.43E-35,Act. CD8+,Acvrl1
475,3.49E-39,-0.423586295,0.121,0.398,4.88E-35,Act. CD8+,Cmtm3
476,3.74E-39,0.286109058,0.958,0.913,5.23E-35,Act. CD8+,Ndufa13
477,3.83E-39,-0.846519883,0.031,0.3,5.35E-35,Act. CD8+,Clec4n
478,4.38E-39,-0.413046071,0.023,0.287,6.12E-35,Act. CD8+,Cebpa
479,6.17E-39,-0.328127325,0.913,0.922,8.64E-35,Act. CD8+,Rhoa
480,6.44E-39,0.265064119,0.965,0.923,9.00E-35,Act. CD8+,Ubl5
481,8.49E-39,0.318895492,0.613,0.351,1.19E-34,Act. CD8+,Smap2
482,9.69E-39,-0.55420743,0.426,0.634,1.36E-34,Act. CD8+,Atp2b1
483,1.01E-38,0.296827249,0.929,0.814,1.42E-34,Act. CD8+,Krtcap2
484,1.27E-38,0.318275503,0.457,0.212,1.77E-34,Act. CD8+,Cenpa
485,1.49E-38,-0.792633662,0.127,0.395,2.08E-34,Act. CD8+,Ckb
486,2.30E-38,-0.35086876,0.04,0.307,3.21E-34,Act. CD8+,Rasgrp4
487,2.53E-38,-0.807434307,0.393,0.609,3.54E-34,Act. CD8+,Irf7
488,2.68E-38,-0.743347058,0.031,0.292,3.75E-34,Act. CD8+,F13a1
489,2.96E-38,-0.935534963,0.039,0.304,4.15E-34,Act. CD8+,Fn1
490,3.57E-38,-0.839110013,0.064,0.33,4.99E-34,Act. CD8+,Ctsl
491,3.72E-38,0.283877648,0.457,0.213,5.20E-34,Act. CD8+,2310001H17Rik
492,3.97E-38,-0.387763896,0.11,0.377,5.56E-34,Act. CD8+,Pkig
493,5.47E-38,-0.646583372,0.06,0.324,7.65E-34,Act. CD8+,Trf
494,7.50E-38,-0.33691086,0.019,0.273,1.05E-33,Act. CD8+,Nfam1
495,7.94E-38,-0.372977483,0.081,0.343,1.11E-33,Act. CD8+,Acer3
496,1.02E-37,-0.377004123,0.037,0.298,1.43E-33,Act. CD8+,Pira2
497,1.32E-37,0.291403954,0.563,0.303,1.85E-33,Act. CD8+,Pdlim2
498,1.33E-37,-0.335764539,0.84,0.872,1.87E-33,Act. CD8+,Brk1
499,1.78E-37,-0.602840365,0.025,0.281,2.49E-33,Act. CD8+,Dab2
500,2.55E-37,-0.461784607,0.453,0.709,3.56E-33,Act. CD8+,Emb
501,2.57E-37,-0.468815621,0.906,0.926,3.59E-33,Act. CD8+,Tagln2
502,3.13E-37,0.256705812,0.987,0.969,4.37E-33,Act. CD8+,Gnas
503,4.31E-37,0.255525917,0.445,0.212,6.02E-33,Act. CD8+,Fam3c
504,4.43E-37,0.25362928,0.592,0.318,6.20E-33,Act. CD8+,Srpk1
505,4.80E-37,0.277945176,0.582,0.318,6.72E-33,Act. CD8+,Sms
506,5.21E-37,-0.362483539,0.052,0.309,7.28E-33,Act. CD8+,Rab32
507,5.27E-37,-0.490440289,0.202,0.455,7.37E-33,Act. CD8+,Tubb6
508,5.60E-37,-0.502978995,0.048,0.311,7.82E-33,Act. CD8+,Klf4
509,7.22E-37,0.305382719,0.934,0.83,1.01E-32,Act. CD8+,Snrpf
510,9.27E-37,0.337160171,0.921,0.764,1.30E-32,Act. CD8+,Cd48
511,9.42E-37,-0.481302417,0.06,0.317,1.32E-32,Act. CD8+,Olfm1
512,1.43E-36,-0.374115544,0.037,0.287,2.00E-32,Act. CD8+,Zeb2os
513,2.22E-36,-0.442098964,0.023,0.271,3.10E-32,Act. CD8+,Dpep2
514,2.71E-36,-0.659787377,0.019,0.265,3.79E-32,Act. CD8+,Gm9733
515,2.84E-36,-0.372048703,0.108,0.372,3.98E-32,Act. CD8+,Scpep1
516,3.01E-36,-0.358755591,0.048,0.305,4.21E-32,Act. CD8+,Ccdc88a
517,3.19E-36,-0.491997908,0.197,0.446,4.46E-32,Act. CD8+,Gm10116
518,3.72E-36,-0.683083714,0.044,0.299,5.20E-32,Act. CD8+,Cxcl16
519,3.74E-36,-0.338907516,0.027,0.272,5.23E-32,Act. CD8+,Syk
520,4.29E-36,-0.447613369,0.526,0.681,6.00E-32,Act. CD8+,Rtn4
521,5.16E-36,0.284945818,0.908,0.806,7.22E-32,Act. CD8+,Rps12-ps3
522,6.21E-36,-0.428265683,0.437,0.623,8.68E-32,Act. CD8+,Necap2
523,6.70E-36,-0.413257056,0.767,0.819,9.38E-32,Act. CD8+,Scand1
524,9.31E-36,-0.413051575,0.077,0.333,1.30E-31,Act. CD8+,Slc15a3
525,1.01E-35,0.312630586,0.565,0.325,1.41E-31,Act. CD8+,Pgk1
526,1.06E-35,-0.704318409,0.019,0.262,1.48E-31,Act. CD8+,C5ar1
527,1.11E-35,-0.494306638,0.187,0.434,1.55E-31,Act. CD8+,Anxa4
528,1.50E-35,-0.293258727,0.952,0.952,2.09E-31,Act. CD8+,Gng5
529,1.64E-35,0.31474364,0.802,0.601,2.29E-31,Act. CD8+,Tecr
530,2.16E-35,0.342745396,0.784,0.622,3.01E-31,Act. CD8+,Gm10076
531,2.40E-35,-0.715385255,0.037,0.286,3.36E-31,Act. CD8+,Cd14
532,2.41E-35,-0.458334276,0.17,0.415,3.37E-31,Act. CD8+,Adssl1
533,4.06E-35,-1.798342444,0.116,0.369,5.68E-31,Act. CD8+,Ccl7
534,4.14E-35,-0.448422977,0.033,0.277,5.79E-31,Act. CD8+,Cd40
535,4.32E-35,0.322850143,0.715,0.461,6.04E-31,Act. CD8+,Rhoh
536,4.64E-35,-0.424884781,0.025,0.268,6.49E-31,Act. CD8+,Ptafr
537,4.69E-35,-0.46199527,0.809,0.884,6.56E-31,Act. CD8+,Junb
538,5.14E-35,0.307427245,0.902,0.798,7.19E-31,Act. CD8+,Snrpg
539,6.54E-35,0.285556956,0.599,0.331,9.15E-31,Act. CD8+,Fyn
540,7.89E-35,-0.394099635,0.877,0.875,1.10E-30,Act. CD8+,Akr1a1
541,8.04E-35,-0.56623674,0.017,0.257,1.12E-30,Act. CD8+,Mrc1
542,9.04E-35,0.319305058,0.852,0.708,1.26E-30,Act. CD8+,Nol7
543,1.32E-34,-0.375717164,0.017,0.254,1.85E-30,Act. CD8+,Sirpb1b
544,1.42E-34,0.301697137,0.867,0.717,1.99E-30,Act. CD8+,Csnk2b
545,1.47E-34,-0.531966812,0.193,0.446,2.05E-30,Act. CD8+,Nfe2l2
546,1.82E-34,-0.491819973,0.439,0.631,2.55E-30,Act. CD8+,Xbp1
547,1.93E-34,-0.361619456,0.077,0.327,2.70E-30,Act. CD8+,Milr1
548,2.00E-34,-0.547698918,0.424,0.621,2.80E-30,Act. CD8+,Snx2
549,2.57E-34,-0.496738467,0.295,0.537,3.60E-30,Act. CD8+,Neat1
550,4.23E-34,-0.532414159,0.435,0.65,5.92E-30,Act. CD8+,Rgs10
551,5.73E-34,-0.557492708,0.331,0.535,8.01E-30,Act. CD8+,Eif4ebp1
552,7.28E-34,0.311220447,0.829,0.639,1.02E-29,Act. CD8+,Ppp1cc
553,7.89E-34,-0.407438482,0.015,0.249,1.10E-29,Act. CD8+,Cyp4f18
554,8.17E-34,-0.420104897,0.183,0.431,1.14E-29,Act. CD8+,Cyfip1
555,8.69E-34,-0.376512938,0.012,0.243,1.22E-29,Act. CD8+,Rgl1
556,9.70E-34,-0.557626915,0.59,0.7,1.36E-29,Act. CD8+,Pdia6
557,1.20E-33,0.287640411,0.859,0.696,1.67E-29,Act. CD8+,Gm10073
558,1.33E-33,0.256696334,0.985,0.942,1.86E-29,Act. CD8+,Ppp1ca
559,1.35E-33,-0.415303855,0.079,0.327,1.89E-29,Act. CD8+,Hhex
560,1.61E-33,-0.438849334,0.075,0.321,2.25E-29,Act. CD8+,Cebpb
561,1.61E-33,-0.307627868,0.027,0.258,2.25E-29,Act. CD8+,Guca1a
562,2.69E-33,-0.338089522,0.035,0.271,3.76E-29,Act. CD8+,Fgd2
563,2.85E-33,-0.389479902,0.894,0.907,3.98E-29,Act. CD8+,Calm2
564,3.45E-33,-0.482703038,0.684,0.803,4.82E-29,Act. CD8+,Klf6
565,4.09E-33,-0.340541845,0.039,0.278,5.72E-29,Act. CD8+,Tmem51
566,4.57E-33,-0.311537572,0.044,0.279,6.40E-29,Act. CD8+,Plcg2
567,4.68E-33,-0.281069102,0.012,0.238,6.55E-29,Act. CD8+,Ltbr
568,6.18E-33,-0.370819062,0.058,0.302,8.64E-29,Act. CD8+,Ogfrl1
569,7.59E-33,-0.517277769,0.04,0.279,1.06E-28,Act. CD8+,Ccnd1
570,8.12E-33,-0.511001927,0.027,0.258,1.14E-28,Act. CD8+,Pla2g7
571,1.07E-32,-0.368559178,0.048,0.286,1.50E-28,Act. CD8+,Gas7
572,1.14E-32,0.251826313,0.954,0.881,1.59E-28,Act. CD8+,Snrpe
573,1.16E-32,-0.446243094,0.277,0.496,1.63E-28,Act. CD8+,Atp6v1b2
574,1.47E-32,-0.316223546,0.114,0.383,2.05E-28,Act. CD8+,Klf3
575,1.54E-32,-0.336324359,0.035,0.267,2.16E-28,Act. CD8+,Camk1
576,1.68E-32,0.2843861,0.694,0.449,2.34E-28,Act. CD8+,Lrp10
577,1.87E-32,-1.938116314,0.106,0.342,2.61E-28,Act. CD8+,C1qb
578,2.53E-32,-0.468513256,0.208,0.438,3.54E-28,Act. CD8+,Sap30
579,2.73E-32,-0.425451267,0.85,0.861,3.81E-28,Act. CD8+,Fam49b
580,2.79E-32,-1.009059776,0.852,0.817,3.90E-28,Act. CD8+,Ctsb
581,3.26E-32,0.252295425,0.969,0.901,4.56E-28,Act. CD8+,Serbp1
582,4.93E-32,-0.335756914,0.019,0.245,6.90E-28,Act. CD8+,Cd300lf
583,5.20E-32,0.340678769,0.665,0.421,7.28E-28,Act. CD8+,2700094K13Rik
584,7.14E-32,0.327327671,0.665,0.419,9.99E-28,Act. CD8+,Glipr1
585,7.47E-32,0.326037021,0.645,0.433,1.04E-27,Act. CD8+,Esyt1
586,8.23E-32,0.271402558,0.929,0.826,1.15E-27,Act. CD8+,Eif3m
587,9.31E-32,0.386859464,0.618,0.385,1.30E-27,Act. CD8+,Odc1
588,9.43E-32,-0.447196632,0.029,0.255,1.32E-27,Act. CD8+,Il18bp
589,1.07E-31,0.253497906,0.961,0.84,1.50E-27,Act. CD8+,Selplg
590,1.23E-31,-0.62301285,0.027,0.252,1.72E-27,Act. CD8+,F10
591,1.25E-31,0.284935023,0.624,0.383,1.74E-27,Act. CD8+,Nucb1
592,1.55E-31,-0.406752867,0.062,0.302,2.17E-27,Act. CD8+,Slfn5
593,1.74E-31,-0.540640359,0.41,0.596,2.44E-27,Act. CD8+,Card19
594,1.80E-31,0.290717669,0.53,0.303,2.52E-27,Act. CD8+,Lrmp
595,2.72E-31,0.275130422,0.649,0.393,3.81E-27,Act. CD8+,Pttg1
596,2.99E-31,-0.34945538,0.013,0.231,4.18E-27,Act. CD8+,Hacd4
597,3.64E-31,-0.422172507,0.802,0.811,5.08E-27,Act. CD8+,Efhd2
598,4.82E-31,-0.313229958,0.056,0.293,6.75E-27,Act. CD8+,Il6ra
599,6.35E-31,-0.391087852,0.249,0.473,8.88E-27,Act. CD8+,Slc6a6
600,6.60E-31,-0.287712521,0.021,0.238,9.23E-27,Act. CD8+,Gpr35
601,1.35E-30,-0.363983744,0.008,0.219,1.88E-26,Act. CD8+,Ms4a8a
602,1.49E-30,-0.412726717,0.243,0.47,2.08E-26,Act. CD8+,Myd88
603,1.79E-30,0.2910796,0.881,0.734,2.51E-26,Act. CD8+,Sec11c
604,2.06E-30,-0.688148561,0.171,0.4,2.88E-26,Act. CD8+,Gngt2
605,2.25E-30,0.272231526,0.83,0.58,3.14E-26,Act. CD8+,Hmha1
606,2.28E-30,-0.346643407,0.067,0.293,3.19E-26,Act. CD8+,Themis2
607,3.36E-30,-0.611136155,0.073,0.303,4.71E-26,Act. CD8+,Tmem176a
608,3.58E-30,-0.40784856,0.025,0.242,5.00E-26,Act. CD8+,Hfe
609,3.76E-30,-0.299608976,0.892,0.901,5.26E-26,Act. CD8+,Rac1
610,4.31E-30,0.252860092,0.561,0.322,6.03E-26,Act. CD8+,Surf1
611,4.58E-30,-0.421455959,0.027,0.244,6.41E-26,Act. CD8+,Slamf9
612,5.03E-30,-0.323397784,0.029,0.246,7.03E-26,Act. CD8+,Ptpro
613,5.59E-30,-0.635993309,0.046,0.269,7.81E-26,Act. CD8+,Pltp
614,9.03E-30,-0.355274723,0.68,0.753,1.26E-25,Act. CD8+,Rab7
615,1.00E-29,-0.54186617,0.486,0.642,1.40E-25,Act. CD8+,Zfp36l2
616,1.08E-29,-0.489852671,0.067,0.298,1.50E-25,Act. CD8+,Lair1
617,1.20E-29,-1.025467901,0.033,0.25,1.68E-25,Act. CD8+,Il1b
618,1.27E-29,-0.308622256,0.933,0.923,1.78E-25,Act. CD8+,Psma7
619,1.54E-29,0.255679957,0.934,0.845,2.15E-25,Act. CD8+,Tomm20
620,1.64E-29,-0.357954986,0.017,0.227,2.30E-25,Act. CD8+,Gm5150
621,1.78E-29,-0.352013382,0.035,0.251,2.49E-25,Act. CD8+,Mef2c
622,1.91E-29,0.337290103,0.948,0.752,2.66E-25,Act. CD8+,Ms4a6b
623,2.21E-29,-0.404475117,0.397,0.588,3.09E-25,Act. CD8+,Cnih4
624,2.37E-29,-0.314162254,0.015,0.221,3.32E-25,Act. CD8+,Dok3
625,2.52E-29,-0.587045575,0.012,0.217,3.53E-25,Act. CD8+,Mgst1
626,2.76E-29,-0.338751374,0.015,0.221,3.85E-25,Act. CD8+,Hk3
627,2.80E-29,0.253838555,0.906,0.842,3.92E-25,Act. CD8+,Tomm7
628,3.03E-29,-1.511247687,0.064,0.28,4.23E-25,Act. CD8+,C1qc
629,3.93E-29,-0.270026314,0.031,0.245,5.50E-25,Act. CD8+,Pak1
630,4.63E-29,0.327423928,0.659,0.452,6.48E-25,Act. CD8+,Pstpip1
631,5.22E-29,-0.379157935,0.01,0.213,7.30E-25,Act. CD8+,Pilra
632,5.45E-29,-0.417835273,0.017,0.222,7.62E-25,Act. CD8+,Tnfaip2
